id,latitude,longitude,room_type,first_year,last_year
1377662,52.37704,4.84606,Private room,2013.0,2020.0
1380019,52.37057,4.90795,Entire home/apt,2024.0,2025.0
1383369,52.38069,4.86826,Entire home/apt,2013.0,2025.0
1394668,52.37154,4.852,Private room,2013.0,2025.0
1397317,52.35808,4.90687,Entire home/apt,2014.0,2024.0
1402541,52.36462,4.92499,Private room,2013.0,2025.0
1408035,52.34255,4.80578,Shared room,2014.0,2019.0
1427610,52.38277,4.80351,Entire home/apt,2020.0,2023.0
1429701,52.38598,4.89164,Entire home/apt,2013.0,2025.0
1432378,52.362388950202785,4.862015320349852,Entire home/apt,2014.0,2025.0
1443515,52.36381,4.93857,Entire home/apt,2013.0,2023.0
1447217,52.37591,4.8479,Private room,2013.0,2025.0
1448920,52.38299,4.87374,Entire home/apt,2013.0,2019.0
1453066,52.36218,4.94416,Entire home/apt,2014.0,2020.0
1454784,52.35229,4.89105,Entire home/apt,2014.0,2025.0
1468473,52.3776,4.85,Entire home/apt,2013.0,2025.0
1482038,52.37897,4.89025,Private room,2014.0,2020.0
1482851,52.37993,4.86879,Private room,2013.0,2025.0
1484348,52.34903,4.89508,Entire home/apt,2014.0,2024.0
1505436,52.36876,4.86759,Entire home/apt,2013.0,2023.0
1511360,52.3603,4.86692,Entire home/apt,2014.0,2025.0
1521776,52.3744,4.85936,Entire home/apt,2013.0,2023.0
1524993,52.37638,4.88217,Entire home/apt,2013.0,2025.0
1532428,52.37081,4.88379,Entire home/apt,2013.0,2023.0
1534317,52.38399,4.83583,Private room,2014.0,2025.0
1534620,52.37862,4.89181,Entire home/apt,2013.0,2025.0
1537852,52.36268,4.86834,Entire home/apt,2013.0,2024.0
1558627,52.34809,4.86082,Entire home/apt,2013.0,2019.0
1567891,52.34813,4.84794,Entire home/apt,2013.0,2025.0
1568669,52.34298,4.92477,Entire home/apt,2013.0,2025.0
1580186,52.3798,4.88726,Entire home/apt,2013.0,2024.0
1586071,52.3825,4.85645,Private room,2013.0,2022.0
1601408,52.3552,4.89161,Entire home/apt,2013.0,2025.0
1603794,52.37633,4.89259,Entire home/apt,2015.0,2025.0
1605387,52.36333,4.93846,Entire home/apt,2013.0,2022.0
1610986,52.3649,4.88613,Entire home/apt,2013.0,2025.0
1620658,52.34933,4.91314,Entire home/apt,2013.0,2023.0
1630438,52.34292,4.89445,Private room,2013.0,2025.0
1630603,52.34736,4.87546,Private room,2013.0,2025.0
1631878,52.36079,4.88298,Entire home/apt,2013.0,2024.0
1639387,52.37043,4.95328,Entire home/apt,2013.0,2014.0
1645571,52.35217,4.895,Entire home/apt,2013.0,2025.0
1649932,52.36307,4.89709,Entire home/apt,2018.0,2021.0
1662676,52.37976,4.88293,Entire home/apt,2013.0,2018.0
1677381,52.3798,4.89058,Private room,2013.0,2025.0
1708187,52.35131,4.88742,Entire home/apt,2014.0,2025.0
