id,latitude,longitude,room_type,first_year,last_year
726886,48.8657198,2.394617,Entire home/apt,2018.0,2024.0
817153,48.84909,2.37499,Entire home/apt,2017.0,2025.0
826329,48.896392822265625,2.333127021789551,Entire home/apt,2023.0,2025.0
827410,48.8436,2.2972,Entire home/apt,2015.0,2022.0
759592,48.85574722290039,2.383047103881836,Entire home/apt,2015.0,2025.0
759971,48.85847091674805,2.2804670333862305,Entire home/apt,2024.0,2025.0
730350,48.89237,2.34343,Entire home/apt,2017.0,2024.0
833494,48.84047,2.39918,Entire home/apt,2015.0,2022.0
741956,48.879951892627986,2.391772784379834,Entire home/apt,2023.0,2025.0
742716,48.86453,2.38113,Private room,2023.0,2025.0
742950,48.88623,2.34694,Entire home/apt,2015.0,2025.0
767155,48.87219,2.40036,Entire home/apt,2015.0,2025.0
767170,48.86752,2.34714,Entire home/apt,2015.0,2020.0
836000,48.86858,2.40441,Entire home/apt,2017.0,2022.0
899016,48.85796,2.31738,Entire home/apt,2023.0,2025.0
769443,48.85275,2.38623,Entire home/apt,2017.0,2017.0
770300,48.88265,2.34309,Entire home/apt,2015.0,2025.0
773466,48.855674743652344,2.3825578689575195,Entire home/apt,2016.0,2025.0
840987,48.85693,2.39096,Entire home/apt,2015.0,2024.0
844549,48.883426666259766,2.337294101715088,Entire home/apt,2018.0,2025.0
845481,48.86336,2.35871,Entire home/apt,2015.0,2016.0
903833,48.8241,2.36206,Entire home/apt,2015.0,2025.0
908772,48.85947799682617,2.280241012573242,Entire home/apt,2018.0,2025.0
782562,48.88729,2.35149,Entire home/apt,2023.0,2025.0
847495,48.88109,2.33505,Entire home/apt,2017.0,2020.0
848312,48.82545852661133,2.346484899520874,Entire home/apt,2015.0,2016.0
850373,48.88340377807617,2.3603110313415527,Entire home/apt,2017.0,2025.0
917795,48.87064,2.36176,Entire home/apt,2016.0,2025.0
919189,48.86213,2.37872,Entire home/apt,2015.0,2025.0
793918,48.84789,2.28451,Private room,2017.0,2019.0
865472,48.85174,2.3911,Entire home/apt,2016.0,2025.0
921566,48.8827,2.30727,Entire home/apt,2016.0,2016.0
922170,48.87241,2.39919,Entire home/apt,2015.0,2019.0
868617,48.85864,2.34147,Entire home/apt,2018.0,2022.0
795299,48.87101,2.40792,Entire home/apt,2020.0,2025.0
796422,48.86269,2.38276,Entire home/apt,2018.0,2025.0
797703,48.84453,2.30318,Private room,2018.0,2018.0
803591,48.877784729003906,2.3747670650482178,Entire home/apt,2016.0,2025.0
933464,48.88983,2.33102,Entire home/apt,2023.0,2025.0
934841,48.84068,2.28933,Entire home/apt,2015.0,2025.0
937709,48.8714599609375,2.352821111679077,Private room,2015.0,2025.0
873165,48.88652,2.31285,Entire home/apt,2021.0,2025.0
875029,48.86592,2.36376,Entire home/apt,2015.0,2024.0
808223,48.886627,2.335555,Entire home/apt,2015.0,2023.0
944076,48.87974,2.33067,Private room,2015.0,2025.0
947007,48.86159,2.37331,Private room,2018.0,2025.0
1014961,48.85554,2.35891,Entire home/apt,2016.0,2025.0
883235,48.87589,2.385,Entire home/apt,2015.0,2015.0
883403,48.87807,2.37729,Entire home/apt,2018.0,2019.0
885018,48.87956,2.29157,Entire home/apt,2018.0,2025.0
958333,48.86417,2.36336,Entire home/apt,2019.0,2025.0
959657,48.87259,2.37116,Entire home/apt,2025.0,2025.0
969845,48.85211,2.33351,Entire home/apt,2018.0,2023.0
971675,48.83989,2.2772,Entire home/apt,2016.0,2016.0
1022355,48.83295,2.34665,Entire home/apt,2016.0,2025.0
1035222,48.88834,2.34563,Entire home/apt,2024.0,2025.0
1123466,48.88058,2.33901,Entire home/apt,2015.0,2025.0
1042480,48.88523,2.33465,Entire home/apt,2017.0,2022.0
976953,48.89246,2.34633,Entire home/apt,2015.0,2025.0
977204,48.83731,2.3078,Entire home/apt,2015.0,2025.0
985151,48.88728,2.3548,Entire home/apt,2015.0,2025.0
990922,48.88614,2.34626,Entire home/apt,2019.0,2020.0
993408,48.85357,2.36433,Entire home/apt,2023.0,2025.0
993592,48.84603,2.28103,Entire home/apt,2021.0,2021.0
994435,48.85881,2.35483,Entire home/apt,2018.0,2025.0
1125776,48.88678,2.35488,Entire home/apt,2018.0,2018.0
1126247,48.85719,2.35663,Entire home/apt,2016.0,2025.0
1052404,48.87713,2.3906,Entire home/apt,2022.0,2025.0
1210688,48.86282,2.38194,Entire home/apt,2016.0,2025.0
1131934,48.8523,2.40597,Entire home/apt,2016.0,2025.0
1211052,48.839653,2.346722,Entire home/apt,2018.0,2025.0
1058240,48.86280059814453,2.3489670753479004,Entire home/apt,2015.0,2025.0
1065323,48.87397,2.38376,Entire home/apt,2018.0,2023.0
