id,latitude,longitude,room_type,first_year,last_year
3909658,41.40531,2.14917,Private room,2015.0,2025.0
3918903,41.39181,2.19253,Private room,2017.0,2025.0
3921708,41.39203,2.17,Entire home/apt,2016.0,2025.0
3922144,41.40862,2.17339,Private room,2015.0,2015.0
3926031,41.38483,2.13261,Entire home/apt,2015.0,2025.0
3949996,41.39849,2.20378,Private room,2017.0,2021.0
4009675,41.39356,2.17708,Entire home/apt,2015.0,2025.0
4018686,41.39753520186559,2.1681458628689385,Entire home/apt,2015.0,2025.0
4019119,41.4016,2.18235,Entire home/apt,2015.0,2025.0
4021304,41.40157,2.18221,Entire home/apt,2015.0,2025.0
4026343,41.4016,2.18235,Entire home/apt,2015.0,2025.0
4029373,41.38246,2.17486,Private room,2015.0,2015.0
4035189,41.40975,2.17946,Entire home/apt,2016.0,2025.0
4048710,41.37226,2.15974,Private room,2017.0,2018.0
4051453,41.38494,2.16554,Entire home/apt,2015.0,2025.0
4068098,41.39812,2.17524,Entire home/apt,2015.0,2025.0
4079030,41.38909,2.17514,Entire home/apt,2015.0,2025.0
4116665,41.38262,2.14582,Entire home/apt,2016.0,2025.0
4117009,41.38328,2.16084,Entire home/apt,2016.0,2025.0
4139672,41.38453,2.1799,Entire home/apt,2015.0,2025.0
4141367,41.37928,2.15184,Entire home/apt,2015.0,2025.0
4207829,41.37778,2.17266,Entire home/apt,2015.0,2025.0
4208435,41.40361,2.21106,Entire home/apt,2015.0,2025.0
4238751,41.38852,2.15481,Entire home/apt,2015.0,2025.0
4274163,41.4001,2.16218,Private room,2016.0,2016.0
4278322,41.39427,2.145,Entire home/apt,2016.0,2025.0
4282501,41.37303,2.16195,Entire home/apt,2015.0,2025.0
4299284,41.38942,2.17708,Entire home/apt,2015.0,2015.0
4310497,41.38238,2.14829,Entire home/apt,2015.0,2025.0
4310503,41.38139,2.14882,Entire home/apt,2015.0,2025.0
4344155,41.38676,2.16414,Entire home/apt,2015.0,2025.0
4344324,41.38625,2.16516,Entire home/apt,2015.0,2025.0
