name,latitude,longitude,room_type,price
Lujo apartamento en el centro,40.4269,-3.71367,Entire home/apt,142.0
FuencarraL flat,40.42545,-3.70078,Entire home/apt,
Nice Penthouse in city center,40.4124,-3.71344,Entire home/apt,
Loft-design Apartment with patio. Lavapies. 2-3 p,40.40981,-3.70444,Entire home/apt,70.0
Estudio luminoso en Malasaña,40.42809,-3.70396,Private room,38.0
Centro Madrid/Atocha con wifi,40.41076,-3.69967,Entire home/apt,107.0
El Viso Smart,40.43981,-3.68089,Entire home/apt,
Retiro Apartment (Staymadrid),40.42069,-3.6777,Entire home/apt,237.0
3/4people WORLD PRIDE BEST OPTION 5min to CHUECA,40.425,-3.70581,Entire home/apt,
Cosy and warm at Chueca's heart.A real treasure.,40.4204,-3.69744,Entire home/apt,212.0
Beautiful apt Old Town and Royal Palace La Latina,40.413128,-3.713299,Entire home/apt,113.0
Habitación tranquila con luz en Malasaña,40.4282,-3.704,Private room,32.0
Plaza Mayor View | Stylish Apt in City Center,40.415714263916016,-3.7058510780334473,Entire home/apt,168.0
Stylish Plaza Mayor View | Prime City Location,40.415714263916016,-3.7058510780334473,Entire home/apt,174.0
COZY APARTMENT EXCELLENT LOCATION,40.43951,-3.6993,Entire home/apt,105.0
Quiet and Conmfortable Room in Malasaña,40.42755,-3.70255,Private room,31.0
Bohemian 2bedroom attic in Lavapies,40.4080534400944,-3.701130759415112,Entire home/apt,98.0
Beautiful & Comfortable Apartment Gran Vía | A061,40.424095,-3.709137,Entire home/apt,196.0
City Center-Rastro-Latina,40.40775,-3.7059,Entire home/apt,
Stunning 1 bedroom flat in Chueca,40.42009,-3.69636,Entire home/apt,
Apartment 2 bedrooms next Atocha,40.40331,-3.69261,Entire home/apt,134.0
"Natty apartment in ""Zona Palacio""",40.42198,-3.70901,Entire home/apt,
Single room with bathroom in the center of Madrid,40.40441,-3.70095,Private room,33.0
